,class,18-37,20-37,22-37,23-46,25-46,27-46,38-42,45-47,49-34,52-34,55-34,58-34,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,6.0,63.77992630004883,81.55188751220703,103.31970977783203,125.09538269042969,74.92022705078125,54.44289779663086,28.164243698120117,25.309646606445312,121.44950866699219,70.21688842773438,146.560546875,104.83313751220703,0.01294252835214138,-0.061167195439338684,-0.061167195439338684,-6.963282715159867,18.931100430128676,-0.46683841913842644
1,6.0,63.02107238769531,56.85480499267578,110.8995132446289,130.08609008789062,56.492698669433594,56.782230377197266,15.605173110961914,12.122834205627441,113.26654052734375,60.736331939697266,130.04534912109375,121.82921600341797,0.007017191499471664,-0.05314173176884651,-0.05314173176884651,3.01481768815075,21.441010867947195,-1.9431377607491662
2,6.0,68.12996673583984,71.62994384765625,100.70049285888672,135.49888610839844,59.02688217163086,56.599639892578125,20.878623962402344,14.728063583374023,116.91048431396484,57.11737823486328,127.28777313232422,118.18980407714844,0.009918395429849625,-0.04587347432971001,-0.04587347432971001,1.773507678557515,22.997105912553735,0.6177498376114976
3,6.0,66.74637603759766,62.55253982543945,102.23480987548828,137.08375549316406,55.83463668823242,59.60513687133789,20.601669311523438,14.146597862243652,100.07048797607422,56.132911682128906,131.76608276367188,110.84407043457031,0.0076605174690485,-0.06035968288779259,-0.06035968288779259,5.655443195757379,24.841000693393205,4.266262870209948
4,6.0,61.69044494628906,66.83611297607422,113.42424774169922,134.6567840576172,66.55134582519531,56.82227325439453,23.592304229736328,19.144027709960938,115.19154357910156,57.464698791503906,134.30587768554688,102.7220458984375,0.018590766936540604,-0.05499514192342758,-0.05499514192342758,-1.9609232327034993,17.091361670314324,2.353939420803375
5,6.0,58.338478088378906,78.07097625732422,128.47096252441406,139.36500549316406,76.7331314086914,58.20463562011719,21.26210594177246,17.508214950561523,113.2790756225586,62.239837646484375,138.35971069335938,102.37974548339844,0.011357074603438377,-0.061433471739292145,-0.061433471739292145,-5.341904839980297,18.18816493768614,-1.1992279273064834
6,6.0,65.70362091064453,85.34699249267578,108.02071380615234,134.37864685058594,73.7234115600586,60.721046447753906,29.83751678466797,24.356159210205078,117.66764831542969,61.805763244628906,141.13478088378906,93.44376373291016,0.0038456330075860023,-0.061002373695373535,-0.061002373695373535,-3.7225585852519614,20.719285598422353,-4.475739363274343
7,6.0,54.672080993652344,60.26018142700195,110.88419342041016,143.25973510742188,62.388790130615234,56.491031646728516,26.700021743774414,20.221817016601562,97.12207794189453,62.278472900390625,136.65684509277344,79.84871673583984,0.004859018139541149,-0.061127468943595886,-0.061127468943595886,8.840010812925092,20.453661816490534,1.8553634248976902
8,6.0,62.96366500854492,53.09647750854492,106.1021957397461,130.77566528320312,58.45044708251953,58.189571380615234,20.31591033935547,17.32733154296875,89.4209976196289,53.77748489379883,134.4188995361328,89.4051742553711,0.01198839582502842,-0.08471336960792542,-0.08471336960792542,5.6324567248022355,15.86302240696919,0.605512912938707
9,6.0,68.86642456054688,66.88700866699219,111.41409301757812,133.5060272216797,62.62094497680664,57.83919906616211,27.94082260131836,22.480175018310547,111.21632385253906,60.81977462768555,132.85302734375,106.0194320678711,-0.010965610854327679,0.0784798115491867,0.0784798115491867,-1.1318353539774488,24.718814008178075,-178.04485061904523
10,6.0,62.4162483215332,71.75431060791016,101.69053649902344,144.35105895996094,69.3209228515625,54.61149978637695,29.525976181030273,23.278396606445312,113.82703399658203,48.787593841552734,132.4337615966797,92.162109375,0.0068590277805924416,-0.06681409478187561,-0.06681409478187561,-1.2895185613377884,25.56023471479855,-0.2109572443991209
