,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,Angry,Disgust,Fear,Happy,Surpise,Unhappy,lavel
0,-2.0921630859375,-2.3240661621093466,2.909507751464844,1.52203369140625,-0.5657157897949219,3.2939910888671875,-1.9112701416015696,1.596267700195284,-1.7796325683593608,0.0890960693359375,-0.15158081054681816,-1.572525024414091,0.5357742309570312,-0.2722015380859375,0.4877014160156392,-0.164093017578125,2.2503204345703125,0.6494674682617188,2.371036171913147,0.5215816497802734,-0.6368408203125,-0.4766387939453125,2.0781901478767395,2.0586700439453125,0.00015137903392314564,0.0014231251552700981,0.0014231251552700981,1.5459007288142186,0.3403523978862276,0.007934576942296713,0.12686735,0.07738887,0.23276633,0.074875265,0.046183467,0.44191876,5
1,0.06715393066403408,-1.1135711669922443,-1.7671966552734375,0.6515350341796875,-1.819915771484375,0.040771484375,0.07116699218748579,-0.279083251953125,-0.60247802734375,-0.449249267578125,1.165435791015625,0.417022705078125,1.7506103515624716,-0.18487548828125,0.5902862548828125,-1.399444580078125,-0.6324844360351705,0.6871490478515554,-0.27910065650939897,-0.23662567138671875,-0.2931976318359375,-1.3045921325683594,-0.1521337628364563,-0.2691802978515625,0.00014164485037327157,0.000933709554374218,0.000933709554374218,1.0796559689944747,0.18719753613021994,0.3484118923141919,0.07867499,0.5501419,0.16171163,0.038432166,0.027929623,0.1431097,1
2,-0.64306640625,-0.45245361328125,1.7269973754882812,0.9437255859374716,0.9369850158691476,-0.4577484130859659,-0.23006820678710935,0.06163024902340908,-0.14286041259765625,1.4011840820312784,-1.8227996826171875,-2.574554443359375,0.6799240112304545,1.620269775390625,0.9144515991210938,2.858367919921875,1.2123184204101562,-1.1768951416015625,-0.036043643951416016,0.12604713439941406,-1.785919189453125,0.4930992126464844,0.010292530059814677,-0.9307708740234376,0.00013481825590133667,0.0007342062890529615,0.0007342062890529615,0.4624541727447067,0.4519652851598806,-0.08714532565465705,0.06684584,0.13934363,0.056690726,0.022853069,0.004806057,0.7094606,5
3,1.4490203857421875,-1.28765869140625,1.7063140869140625,-1.1234130859375,-0.6638641357421875,-0.8927001953125568,1.0767784118652344,-0.5017089843749432,0.8041839599609233,-0.200653076171875,-1.9255981445312216,-1.7666778564453125,-4.2076263427734375,8.244247436523438,0.12305450439451705,7.10394287109375,1.11102294921875,0.1100311279296875,1.2198580503463743,0.11573982238769533,0.5130920410156392,2.583141326904297,0.9925047755241394,-4.146255493164063,0.0013051591813564266,-0.0007852874696254748,-0.0007852874696254748,-0.8256746970983113,-0.9779667208778456,-0.4475950512288773,0.06172546,0.5277193,0.086797185,0.035323266,0.01204968,0.27638513,1
4,-0.2651672363281534,3.0567779541015625,-2.416870117187472,-4.469696044921847,0.5277328491210866,-3.3288726806640625,1.238616943359382,-2.571746826171875,2.0048904418945312,-2.0784912109375,-1.7159576416015625,0.6668090820312784,-3.1516265869140625,4.4756622314453125,1.2211227416992188,6.14825439453125,1.352134704589858,-2.13296127319336,1.8888839483261108,0.3482189178466797,-0.090911865234375,1.1654739379882812,-0.5151362419128418,-1.4603424072265625,0.0012300200760364532,-0.002314944751560688,-0.002314944751560688,-2.4673945766503462,-0.6348127914022966,-0.4704075563570638,0.08894398,0.31231654,0.06299133,0.03415216,0.023935372,0.47766063,5
5,-1.0034637451171875,6.1677246093749725,-2.010894775390625,-1.901123046875,3.1595001220703125,-5.14080810546875,-1.7268447875976562,-3.709426879882784,0.7768630981445312,-2.5513458251953125,1.4600524902343466,5.5092315673828125,-2.161048889160156,1.0959014892578125,-2.495933532714858,-0.62109375,-2.1913833618164062,-0.5131721496582031,-1.357518434524536,0.551239013671875,0.510459899902358,0.30969619750977273,-1.5648170709609983,1.231048583984375,0.0007539931684732437,-0.001839310862123968,-0.001839310862123968,-2.75125904919402,-0.7954127384996934,-0.3715330442800688,0.025248323,0.65029746,0.13255286,0.023700682,0.017058304,0.15114246,1
6,-2.521835327148437,8.826965332031277,-0.2369232177734375,-5.216232299804688,7.244945526123048,-3.824539184570313,-1.25262451171875,-3.858551025390653,4.678962707519531,-4.22406005859375,0.707733154296875,3.576171875,-0.2056732177734233,-2.15008544921875,-1.3761215209960795,-0.6225433349609375,-0.90869140625,-0.2987937927246094,-0.32389903068542525,1.82220458984375,-1.8510971069335935,4.5360107421875,-1.1246675848960879,-4.5377349853515625,0.0022515580058097805,-0.0030173547565937025,-0.0030173547565937025,-4.2291857790962695,-2.371139603085354,-1.2665794886502573,0.08559204,0.22094235,0.062039673,0.05857216,0.006827759,0.56602603,5
7,-2.385543823242159,7.759918212890625,-2.7847061157226847,-4.063201904296875,0.794330596923821,-3.8623657226562216,-1.8942756652832031,-4.413162231445284,4.329414367675781,-3.977752685546904,3.429916381835909,9.912414550781277,0.5492935180664062,-4.59429931640625,-1.5104141235351562,-5.8720550537109375,-0.60107421875,1.3269004821777344,0.15441131591796875,1.6362457275390658,0.79931640625,-1.1040306091308594,-0.16703140735626246,0.7504730224609375,-0.000328091904520985,-0.002150418236851692,-0.002150418236851692,-3.0862796788186415,-0.0026292523319317858,-0.16813613956230666,0.069823794,0.5872316,0.16814245,0.05448483,0.022589833,0.09772758,1
8,-2.01068115234375,5.165786743164063,-5.745201110839844,-1.7808074951171875,-0.9275474548339844,-0.977142333984375,1.3410415649414062,-0.7364807128906534,1.9776458740234373,-1.1549072265625,-0.1959381103515625,3.34210205078125,2.917083740234375,-8.751449584960938,-1.0290145874023295,-6.7623443603515625,-0.431060791015625,0.095703125,-1.5944958925247192,0.3399238586425781,-0.4130249023437642,0.2618751525878906,-1.5511106848716734,-0.04578399658203125,-0.0007011722773313488,0.0002483390271663683,0.0002483390271663683,-1.151898027355113,0.4572503922416157,-0.035043975149374074,0.19806811,0.15350062,0.108896896,0.040026512,0.027228579,0.4722793,5
9,-2.2179718017578125,4.831130981445369,0.6381072998046733,-0.068572998046875,3.5642242431640625,-1.5405120849609375,-2.53840637207032,-1.9588623046875,1.9622268676757808,-2.236053466796875,3.394744873046875,5.6683044433594025,6.775321960449219,-7.527694702148437,-3.251411437988281,-8.4317626953125,-0.4545211791992472,2.684799194335937,-2.6185222864151,-0.3634014129638672,1.2330780029297017,1.474700927734375,-0.4668650627136231,-2.3327713012695312,-0.0008527897298335994,-5.524605512619192e-05,-5.524605512619192e-05,-1.3109372824771075,0.4732422039995755,-0.08763985468398561,0.06560789,0.37659842,0.14106739,0.14948727,0.016342457,0.25089663,1
