,class,18-37,20-37,22-37,23-46,25-46,27-46,38-42,45-47,49-34,52-34,55-34,58-34,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5.0,72.04879760742188,88.45201110839844,98.0235366821289,122.01368713378906,78.36759185791016,60.17558670043945,32.89382553100586,29.72273063659668,118.96407318115234,66.07585906982422,144.2874755859375,139.35426330566406,0.0038283513858914375,-0.04308690130710602,-0.04308690130710602,-5.417930837663187,26.304256005939852,-0.01681774406398565
1,5.0,65.3213882446289,82.16281127929688,123.33403778076172,135.95281982421875,76.66067504882812,64.02014923095703,14.81822681427002,11.649561882019043,111.52075958251953,43.87070846557617,131.59530639648438,138.42605590820312,0.0023220644798129797,-0.050279002636671066,-0.050279002636671066,-3.1247146330088644,26.10832893561959,-1.738126344967027
2,5.0,60.17807388305664,82.84158325195312,120.88774108886719,135.03123474121094,76.52058410644531,59.57917785644531,27.519943237304688,22.822629928588867,113.62779235839844,44.037620544433594,133.08355712890625,139.95150756835938,0.00046740920515730977,-0.04692983254790306,-0.04692983254790306,-2.509144485100045,27.967790908227087,-0.7524161035468478
3,5.0,76.65723419189453,82.38835144042969,100.39681243896484,133.0082244873047,64.03543090820312,59.41481018066406,18.544681549072266,12.091325759887695,114.79422760009766,60.881568908691406,143.37503051757812,135.86083984375,0.0008552364306524396,-0.037499867379665375,-0.037499867379665375,0.34483364002619776,30.09642005511621,-0.18590340462710064
4,5.0,78.76087951660156,77.3803939819336,93.23593139648438,130.32298278808594,63.693115234375,57.41797637939453,22.150981903076172,16.445947647094727,109.88816833496094,57.58242416381836,144.2768096923828,126.29945373535156,0.005416374187916517,-0.035649966448545456,-0.035649966448545456,1.7664869349698218,27.36488914757501,2.0882831189112356
5,5.0,67.00382232666016,76.49871063232422,105.64060974121094,136.67095947265625,68.1459732055664,60.67430114746094,27.917449951171875,20.473276138305664,102.90528869628906,50.73858642578125,131.82815551757812,133.33290100097656,0.0003992143028881401,-0.05816351994872093,-0.05816351994872093,6.2307712185241995,30.006581537887815,2.24914107496736
6,5.0,68.115966796875,80.19664764404297,111.93982696533203,136.74525451660156,69.80758666992188,59.096988677978516,30.43074607849121,23.629743576049805,109.45714569091797,52.69597625732422,135.5189666748047,133.6282958984375,0.00157062872312963,-0.049613241106271744,-0.049613241106271744,-0.5302174989644601,26.54180654037062,1.0831843906482899
7,5.0,68.6053466796875,79.16185760498047,112.68463134765625,134.67236328125,80.3311996459961,58.66289520263672,34.43133544921875,31.516281127929688,121.0583267211914,51.593292236328125,140.39956665039062,145.34437561035156,0.013260050676763058,-0.04125230386853218,-0.04125230386853218,-2.721001836807579,22.457556164852647,3.2119208792185883
8,5.0,56.58277893066406,77.82299041748047,129.80905151367188,139.28073120117188,78.7496337890625,56.1076545715332,26.287755966186523,22.82590103149414,113.30863189697266,57.67177963256836,138.2994842529297,125.8752670288086,0.005155980121344328,-0.05221173167228699,-0.05221173167228699,-3.954879999086747,22.20509248098578,-0.7270700507244197
9,5.0,65.50190734863281,90.21766662597656,118.11616516113281,138.82298278808594,77.29390716552734,57.171634674072266,33.95062255859375,27.013132095336914,113.48722839355469,61.587371826171875,140.5142822265625,108.84507751464844,-0.001904135919176042,-0.056004785001277924,-0.056004785001277924,-4.6856186269528886,27.39847094298983,-4.632342950729902
10,5.0,64.08275604248047,74.22871398925781,104.21298217773438,140.68426513671875,71.58008575439453,57.292694091796875,38.53995895385742,32.32019805908203,99.9266128540039,54.58694076538086,134.65658569335938,107.39884185791016,0.005613565910607576,-0.041001591831445694,-0.041001591831445694,1.1115678797818085,24.04922250247823,0.6566988609241883
11,5.0,66.55552673339844,67.52771759033203,101.86030578613281,125.27348327636719,66.18104553222656,60.3094482421875,30.60411262512207,26.55242156982422,82.93772888183594,49.16427993774414,137.63543701171875,113.75425720214844,0.007816665805876255,-0.05332484841346741,-0.05332484841346741,1.2224014440484072,21.90870786817982,2.7063082680800656
12,5.0,75.3742904663086,90.41118621826172,117.7964859008789,123.26193237304688,73.85436248779297,63.27463912963867,28.865182876586914,23.497331619262695,120.75902557373047,54.78385543823242,144.04757690429688,151.26077270507812,-0.00012231231085024774,-0.06596257537603378,-0.06596257537603378,-4.442830862697389,31.372900252497217,0.0747184756300205
13,5.0,66.14448547363281,86.82405090332031,108.52851104736328,150.02911376953125,78.25179290771484,53.21455764770508,35.611454010009766,28.180400848388672,119.4415283203125,55.01510238647461,145.3494873046875,117.52417755126953,0.0026920288801193237,-0.05536125600337982,-0.05536125600337982,-5.404604018602585,30.163178164644062,0.9502804477925448
14,5.0,72.16680908203125,89.9173583984375,108.1419448852539,148.70599365234375,74.0816650390625,56.381954193115234,34.24337387084961,27.00360870361328,115.86672973632812,55.176395416259766,146.5679168701172,124.4190673828125,0.0015550990356132388,-0.05744249373674393,-0.05744249373674393,-6.446354098567529,29.76768561767286,-2.9651175777240266
15,5.0,65.05880737304688,88.71063232421875,102.05274200439453,130.75221252441406,79.49821472167969,60.21272659301758,33.90913772583008,28.638916015625,97.41822814941406,38.23063278198242,133.35321044921875,140.39321899414062,-0.005020160228013992,-0.054674550890922546,-0.054674550890922546,0.15702156353084049,29.719983349213134,-3.0254157048876475
16,5.0,64.94918060302734,69.35845184326172,99.70795440673828,140.7720184326172,61.75661849975586,51.053279876708984,37.661895751953125,29.03238296508789,98.80914306640625,56.30461502075195,137.9375762939453,137.25436401367188,-0.005313501227647066,-0.055519767105579376,-0.055519767105579376,1.6821748446892477,30.793842487614345,-1.2484537050357662
17,5.0,79.87757873535156,88.96868896484375,105.77855682373047,136.39878845214844,81.4807357788086,67.78813934326172,26.511821746826172,20.728116989135742,113.96049499511719,49.42891311645508,133.73382568359375,118.8432388305664,0.00792858749628067,-0.06809251755475998,-0.06809251755475998,-4.1494465404128515,26.914589907351143,1.5663451064942169
18,5.0,77.71576690673828,89.35671997070312,100.01671600341797,137.5691680908203,86.92308807373047,62.66789627075195,31.62949562072754,25.338865280151367,104.29036712646484,45.97416305541992,146.8979949951172,114.29244995117188,-0.005084909964352846,-0.03549046441912651,-0.03549046441912651,-3.8406883721578775,32.28711643778213,-3.7395621589435355
19,5.0,64.80960845947266,101.92310333251953,120.51213836669922,154.1190948486328,87.74110412597656,49.637264251708984,33.536773681640625,26.268524169921875,122.48957824707031,49.16080856323242,143.5463104248047,140.70668029785156,0.002511019818484783,-0.0925651341676712,-0.0925651341676712,-12.55601981766247,29.269086393625667,-4.798868632724319
20,5.0,68.17833709716797,79.54673767089844,114.2049331665039,145.87925720214844,80.72364044189453,60.390830993652344,37.797847747802734,31.931150436401367,115.35751342773438,60.362728118896484,144.6226348876953,135.34954833984375,-0.002152315340936184,-0.09198850393295288,-0.09198850393295288,-3.3202053240234224,31.41279528823481,-2.2146541105877318
21,5.0,79.4988784790039,99.30650329589844,115.12271881103516,142.443603515625,90.10857391357422,66.61491394042969,33.2423095703125,27.5795955657959,84.1875991821289,43.57382583618164,150.84498596191406,116.0749282836914,-0.002191756386309862,-0.05934515967965126,-0.05934515967965126,-2.042022557566403,26.630368321157704,-5.822971039699952
22,5.0,57.740718841552734,78.04337310791016,122.0908203125,154.27114868164062,76.69493103027344,47.46936798095703,29.926841735839844,23.566801071166992,114.26614379882812,44.97718811035156,138.94590759277344,137.47071838378906,-0.000505722826346755,-0.07447753846645355,-0.07447753846645355,-5.634667496554893,32.362061919804326,-4.242865728861984
23,5.0,70.21123504638672,88.62846374511719,108.62139129638672,130.65875244140625,81.42662048339844,58.585994720458984,27.053850173950195,23.17352294921875,118.43087005615234,46.78223419189453,139.36444091796875,144.37571716308594,0.002488760743290186,-0.06453755497932434,-0.06453755497932434,-5.136766987221914,29.70306286837954,-0.41234283406649785
24,5.0,64.0259780883789,82.11866760253906,127.63817596435547,145.16737365722656,78.76421356201172,61.965965270996094,33.118003845214844,24.694835662841797,111.68601989746094,57.200927734375,138.4820556640625,135.6810760498047,-0.01258188858628273,-0.0834660530090332,-0.0834660530090332,2.3977347546826056,33.70893707261105,-11.497649640728524
25,5.0,67.63690185546875,84.92662048339844,107.43209075927734,125.9227523803711,78.40534973144531,56.898895263671875,35.94235610961914,30.448484420776367,111.91293334960938,52.31098556518555,136.9398651123047,126.48210906982422,0.005679034162312746,-0.07006169110536575,-0.07006169110536575,-1.5740486154778477,27.83785527775867,3.79915213804168
26,5.0,67.68675994873047,91.02049255371094,113.44316101074219,142.7699737548828,71.31302642822266,55.481990814208984,29.81086540222168,22.772581100463867,86.21028900146484,37.16415786743164,154.09521484375,137.02244567871094,-0.010368866845965385,-0.04706558585166931,-0.04706558585166931,1.8757905315747119,33.83413076151932,-7.150301596624684
27,5.0,70.49333953857422,103.3446044921875,128.63499450683594,146.63388061523438,82.56129455566406,62.873592376708984,25.456222534179688,19.48453712463379,106.43608093261719,48.039676666259766,144.139892578125,149.08819580078125,-0.005553480237722397,-0.08329419046640396,-0.08329419046640396,-8.767894708759169,31.188182759128818,-7.292310995612908
28,5.0,63.234901428222656,102.80607604980469,130.51632690429688,151.34033203125,84.4850845336914,52.96601486206055,29.970172882080078,26.07120704650879,122.17743682861328,44.783329010009766,149.78358459472656,164.19114685058594,-0.0025441464968025684,-0.03810629993677139,-0.03810629993677139,-7.619198130263861,34.04195155493299,-1.6603927174024251
29,5.0,61.81071090698242,87.36719512939453,112.42294311523438,129.38067626953125,85.75068664550781,57.625389099121094,32.90152359008789,27.996658325195312,110.43064880371094,50.673919677734375,137.9761505126953,136.58514404296875,0.005421898327767849,-0.056955110281705856,-0.056955110281705856,-4.372700654340657,26.871046646923602,-0.5736257243286795
30,5.0,74.99951934814453,95.40337371826172,98.77000427246094,142.9054412841797,66.29910278320312,60.135833740234375,35.444091796875,23.559690475463867,100.45177459716797,46.07991409301758,129.890625,120.49596405029297,-0.00999357458204031,-0.06799644231796265,-0.06799644231796265,3.0277252108022332,36.16946014982477,-1.8279044222837562
