,class,18-37,20-37,22-37,23-46,25-46,27-46,38-42,45-47,49-34,52-34,55-34,58-34,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5.0,58.68661880493164,81.19943237304688,108.36051177978516,111.50747680664062,81.6998062133789,60.23064041137695,32.21177673339844,31.77591896057129,125.90149688720703,67.57708740234375,137.7529296875,143.7104034423828,-0.01174158789217472,-0.03724302351474762,-0.03724302351474762,-2.103872123313407,11.641128480174366,0.5273107219024569
1,5.0,69.58324432373047,83.30992126464844,124.18417358398438,135.1919403076172,72.79273986816406,62.33727264404297,11.445579528808594,11.105300903320312,114.19880676269531,46.11363983154297,130.57943725585938,138.73809814453125,-0.022444941103458405,-0.04688237980008125,-0.04688237980008125,-1.9876844654075272,25.662284804987497,0.40661018438961544
2,5.0,61.43210220336914,82.67393493652344,129.53697204589844,131.08331298828125,76.2491226196289,60.08995819091797,25.023164749145508,23.578454971313477,113.7856216430664,44.76881408691406,128.82958984375,140.29530334472656,-0.01908542960882187,-0.045760173350572586,-0.045760173350572586,-4.1702565095270225,21.705817129913104,-0.22030694297829498
3,5.0,63.67692947387695,67.82328796386719,118.76541900634766,111.91565704345703,81.30020904541016,67.09288024902344,14.655413627624512,17.080934524536133,128.51747131347656,61.13741683959961,129.3824462890625,136.149169921875,0.010923019610345364,-0.032586149871349335,-0.032586149871349335,1.5583106216659506,-9.70707574540358,2.4313679578367178
4,5.0,59.440757751464844,67.42855834960938,118.34103393554688,113.48265075683594,82.72952270507812,63.67537307739258,20.768951416015625,23.52150535583496,124.44561767578125,58.47621536254883,120.97039794921875,126.76832580566406,0.006207536906003952,-0.031830281019210815,-0.031830281019210815,1.7608610234766968,-5.047974294999364,1.1863366894093814
5,5.0,61.12348556518555,76.0302734375,130.07174682617188,131.31109619140625,80.04959106445312,60.41299057006836,28.785160064697266,31.075176239013672,119.90143585205078,51.61440658569336,119.88463592529297,132.89891052246094,0.00034261983819305897,-0.04673372581601143,-0.04673372581601143,-0.9598796994159643,0.6554768143930702,0.6633855555334437
6,5.0,58.520179748535156,83.46858215332031,125.31388092041016,130.29824829101562,79.16468811035156,56.73636245727539,37.572227478027344,35.842002868652344,125.87952423095703,51.92835235595703,135.42160034179688,144.44090270996094,-0.014604858122766018,-0.03667054325342178,-0.03667054325342178,-3.8386962339158694,14.174668586746039,-1.5980236716826832
7,5.0,60.398902893066406,77.58602142333984,131.7678985595703,138.3154296875,72.47188568115234,55.89012145996094,26.45951271057129,26.062707901000977,120.20040893554688,54.80271911621094,124.39827728271484,124.50103759765625,-0.01015658862888813,-0.04682319238781929,-0.04682319238781929,-1.5561812890188123,13.994908743288933,1.7766467531494017
8,5.0,61.780704498291016,81.75426483154297,123.59223175048828,125.48676300048828,82.4530258178711,62.81663131713867,31.81435203552246,30.819747924804688,127.03559875488281,60.68071365356445,128.22817993164062,104.25899505615234,0.003568995976820588,-0.05652657896280289,-0.05652657896280289,-8.018832653988234,2.220494339515685,3.806119102197699
9,5.0,68.95458221435547,82.23530578613281,119.72399139404297,125.92207336425781,82.30508422851562,65.80718994140625,27.57189178466797,27.166980743408203,134.0903778076172,54.82448196411133,128.5251922607422,150.69644165039062,-0.008649753406643867,-0.0644170418381691,-0.0644170418381691,-6.4984013613187415,9.995524717894853,-0.5098963279465619
10,5.0,57.41618728637695,80.69933319091797,133.05288696289062,127.79578399658203,81.49781799316406,55.99486541748047,30.265233993530273,32.92970657348633,129.77249145507812,54.69252014160156,129.2458953857422,116.75633239746094,0.003321866039186716,-0.052426282316446304,-0.052426282316446304,-6.860587396811252,-2.9710907134300495,0.7563768230702352
11,5.0,56.02731704711914,77.73123931884766,133.01107788085938,125.12220764160156,79.80078887939453,56.143836975097656,27.766294479370117,29.6005802154541,127.51702880859375,53.50856018066406,126.6354751586914,119.7743148803711,0.007159081753343344,-0.05439814552664757,-0.05439814552664757,-6.164960779225161,-3.726450419119345,4.071806390229447
12,5.0,54.68312072753906,71.50267028808594,127.46867370605469,121.62950897216797,75.54528045654297,56.38046646118164,34.48014450073242,38.0091667175293,110.8796615600586,52.334163665771484,117.06378173828125,105.42101287841797,0.003914954606443644,-0.03590228408575058,-0.03590228408575058,1.408389888814099,-3.6246788491806394,1.0071472810123765
13,5.0,65.19796752929688,89.78596496582031,145.57830810546875,138.73773193359375,85.99739074707031,65.24726104736328,23.782428741455078,23.510034561157227,135.1335906982422,49.31359100341797,128.63938903808594,157.46243286132812,0.0058912355452775955,-0.05382126197218895,-0.05382126197218895,-9.279848887004738,-7.1932954095484485,0.5187421269799174
14,5.0,72.0484848022461,96.79739379882812,136.50344848632812,131.55072021484375,87.82823944091797,73.98253631591797,22.602378845214844,20.96478843688965,119.94892120361328,48.051963806152344,128.60873413085938,113.09423065185547,0.005959975533187389,-0.03168520703911781,-0.03168520703911781,-10.427561248683613,0.8378960490608846,6.814906773466748
15,5.0,64.84027099609375,83.32860565185547,115.14693450927734,115.21343231201172,83.30915069580078,65.20862579345703,32.51162338256836,31.861339569091797,106.04986572265625,36.70078659057617,116.54402160644531,143.79922485351562,-0.010354123078286648,-0.05244225636124611,-0.05244225636124611,0.6627967956791055,15.181964512812803,2.892727426124129
16,5.0,53.583831787109375,65.5013427734375,129.74960327148438,123.09597778320312,70.58137512207031,54.46944046020508,35.56077194213867,37.48102569580078,120.75615692138672,54.8195915222168,113.79744720458984,138.82398986816406,0.01245086919516325,-0.05367783084511757,-0.05367783084511757,1.6092975351775989,-9.739649820372541,2.694026133283378
17,5.0,71.71477508544922,89.7564468383789,125.36449432373047,121.5042953491211,85.20877075195312,69.24690246582031,23.825176239013672,23.787328720092773,120.12525177001953,48.617130279541016,123.64447784423828,119.49834442138672,0.0002621568273752928,-0.06683345139026642,-0.06683345139026642,-7.3562226742050845,-1.7982439007040847,-1.1807931344552176
18,5.0,60.11726379394531,85.2319107055664,124.49275207519531,115.94481658935547,79.01597595214844,62.349639892578125,35.50254440307617,35.513038635253906,116.90294647216797,45.47315216064453,116.36251831054688,113.94867706298828,0.008248750120401382,-0.017672797664999962,-0.017672797664999962,0.7680786081172819,-8.80469156273142,0.820632654700953
19,5.0,61.63688278198242,91.96810913085938,122.63763427734375,114.43010711669922,92.14031219482422,68.52865600585938,27.603389739990234,26.77579689025879,124.54771423339844,47.10851287841797,117.46984100341797,110.75486755371094,0.007306703366339207,-0.014271718449890614,-0.014271718449890614,-4.863829695061816,-6.309600906213377,1.6919048838733841
20,5.0,55.76817321777344,95.64137268066406,145.7186737060547,131.56982421875,93.57865905761719,56.65000534057617,33.95517349243164,34.242164611816406,133.3601531982422,49.89490509033203,131.72132873535156,136.960693359375,0.007969869300723076,-0.06990384310483932,-0.06990384310483932,-10.280036211781544,-6.60030087771934,2.483936435538206
21,5.0,62.446712493896484,84.8620834350586,130.8460693359375,129.74623107910156,79.90281677246094,61.623313903808594,35.80852127075195,36.088661193847656,129.63491821289062,58.261985778808594,123.23784637451172,135.74049377441406,0.004258187487721443,-0.07374178618192673,-0.07374178618192673,-3.3735859034139724,-3.4137338542470013,0.770796914426989
22,5.0,64.2835464477539,94.52105712890625,129.9471435546875,131.35736083984375,97.51264953613281,68.3684310913086,30.81264305114746,32.972801208496094,118.4910659790039,39.378273010253906,110.81859588623047,111.58840942382812,0.010492571629583836,-0.03934135660529137,-0.03934135660529137,0.46122039201953124,-5.0360441149494966,5.413168523339566
23,5.0,45.81452941894531,82.60313415527344,141.68563842773438,133.19091796875,74.84965515136719,53.89823532104492,24.918079376220703,24.402326583862305,119.6784439086914,43.41011428833008,119.03470611572266,130.91854858398438,0.010029667988419533,-0.05632537975907326,-0.05632537975907326,-4.416878820671074,-6.77424717480953,3.398937047471351
24,5.0,61.419227600097656,88.17448425292969,119.18358612060547,119.00929260253906,83.34794616699219,61.97224426269531,28.066240310668945,26.645145416259766,124.8637924194336,47.58406066894531,131.07313537597656,142.73629760742188,-0.015914311632514,-0.04911525174975395,-0.04911525174975395,-3.1459328145442234,16.225238612489274,-1.0577239176405349
25,5.0,66.19581604003906,81.48826599121094,133.58226013183594,132.98779296875,75.98494720458984,61.17003631591797,26.677051544189453,27.717998504638672,125.59182739257812,56.203006744384766,119.8971176147461,133.93736267089844,0.02281653881072998,-0.06921408325433731,-0.06921408325433731,2.21671164403147,-15.144874874427794,10.706653772351588
26,5.0,55.24604415893555,84.85167694091797,113.48896026611328,121.73372650146484,83.11625671386719,53.68589782714844,34.85205841064453,33.51703643798828,122.07239532470703,54.839813232421875,135.2749786376953,133.64462280273438,-0.019736170768737793,-0.05699927732348442,-0.05699927732348442,-6.6219474806319765,16.978236453451792,-3.9272817568877993
27,5.0,57.40993881225586,78.36986541748047,135.0345458984375,121.6078872680664,82.9221420288086,63.18060302734375,21.888843536376953,24.467296600341797,126.80025482177734,37.14979553222656,106.8482666015625,137.71095275878906,0.02081986702978611,-0.03544260933995247,-0.03544260933995247,-1.3819681913681354,-13.658385060757233,7.906629752723625
28,5.0,63.24835968017578,93.33921813964844,141.73219299316406,134.2579345703125,94.3008804321289,67.57489013671875,23.44854736328125,24.30268669128418,121.13006591796875,45.35824203491211,124.62876892089844,144.4910888671875,0.004929433576762676,-0.0724867507815361,-0.0724867507815361,-10.097654369417874,0.6813335149225128,5.079170957512738
29,5.0,54.783809661865234,93.17044067382812,138.78456115722656,138.28158569335938,93.73738098144531,57.04615020751953,27.34992218017578,27.728137969970703,135.6678466796875,41.63472366333008,131.64395141601562,164.43179321289062,-0.0005008051521144807,-0.02649630606174469,-0.02649630606174469,-9.641628726416679,2.5023662981496124,1.8752811927770372
30,5.0,57.721771240234375,91.8791275024414,122.6347885131836,123.2432861328125,84.19173431396484,53.5840950012207,30.241472244262695,28.36735725402832,117.84136199951172,48.18401336669922,123.48857879638672,134.16632080078125,-0.020858971402049065,-0.04003392159938812,-0.04003392159938812,-3.6342839688729316,22.97433229651547,-1.6468011125153341
31,5.0,58.14952850341797,71.60790252685547,124.61283874511719,115.29153442382812,88.2257308959961,64.98405456542969,31.595909118652344,33.96116638183594,110.64257049560547,44.965274810791016,111.29615783691406,133.1887969970703,0.01714067906141281,-0.05656370148062706,-0.05656370148062706,0.49193203972092464,-15.812696283352466,1.3849046722921217
32,5.0,58.90313720703125,76.17131805419922,134.27304077148438,130.2332305908203,80.21749877929688,58.78219223022461,27.671213150024414,29.419612884521484,123.28736877441406,48.44123458862305,122.43434143066406,146.12640380859375,0.0031699850223958492,-0.04498376324772835,-0.04498376324772835,-2.780558813913115,-2.943319863800354,0.848092599957615
33,5.0,73.25846862792969,94.19551849365234,125.14352416992188,131.1861572265625,94.3240966796875,70.11103820800781,28.93216896057129,29.3798885345459,122.0831069946289,56.40037536621094,133.82643127441406,116.99819946289062,-0.005308324471116066,-0.06767111271619797,-0.06767111271619797,-2.6823263484492426,8.520654143284759,2.575624567318419
34,5.0,61.48881149291992,88.53870391845703,125.54788970947266,129.47288513183594,88.07135772705078,60.00338363647461,28.81131362915039,29.14327049255371,127.61559295654297,51.008514404296875,133.16989135742188,141.07403564453125,-0.0111623490229249,0.01704367808997631,0.01704367808997631,-4.558452440911484,8.173675763955233,-1.8467844070122295
35,5.0,57.21284866333008,84.05303955078125,129.59996032714844,123.27354431152344,83.84146118164062,59.6464729309082,29.096866607666016,30.335586547851562,131.0357666015625,56.18055725097656,117.642578125,139.95635986328125,0.00869172252714634,-0.0027577891014516354,-0.0027577891014516354,0.9744871044464867,-8.761159363412855,1.284519281151051
36,5.0,62.66855239868164,79.95854187011719,130.41294860839844,125.96027374267578,76.92359924316406,63.04076385498047,25.541091918945312,24.699565887451172,121.85771179199219,47.88142013549805,123.8626480102539,128.98521423339844,0.007215321063995361,-0.058729905635118484,-0.058729905635118484,-6.438603564376954,-4.281893401466046,4.087626553721821
37,5.0,74.66950988769531,92.998291015625,125.70565795898438,123.36323547363281,90.72808074951172,76.65127563476562,14.816056251525879,13.697234153747559,122.2907485961914,36.98153305053711,117.9394760131836,147.0524139404297,0.029104672372341156,-0.049316972494125366,-0.049316972494125366,-3.833247360715045,-29.695428499446628,5.02397691967751
38,5.0,54.15716552734375,89.99254608154297,137.5299835205078,135.62847900390625,88.463623046875,54.34865188598633,27.02947425842285,28.443851470947266,121.80868530273438,47.864402770996094,123.77277374267578,142.50326538085938,-0.01860463246703148,-0.041670624166727066,-0.041670624166727066,-5.221949279006065,24.244809775812712,0.6621754254724039
39,5.0,59.77344512939453,93.92890930175781,132.4473876953125,135.28453063964844,82.3790054321289,58.5432014465332,37.83501052856445,35.43312072753906,131.03338623046875,54.30242919921875,128.68800354003906,120.9608383178711,-0.010738499462604523,-0.015476871281862259,-0.015476871281862259,-2.8589902079575755,13.252729434046826,0.8589504944936586
40,5.0,54.36622619628906,81.76861572265625,123.67631530761719,123.85074615478516,82.31591033935547,56.52360916137695,30.035053253173828,29.186635971069336,123.11399841308594,49.9113655090332,124.69271087646484,128.9430389404297,-0.010243067517876625,-0.0485721156001091,-0.0485721156001091,-6.251399786089944,11.412051185065822,-0.835238488568915
41,5.0,54.04469680786133,78.70152282714844,125.25230407714844,125.57087707519531,82.5367431640625,52.062435150146484,33.81218338012695,34.723262786865234,134.73292541503906,60.97562789916992,140.70494079589844,143.1707305908203,-0.00635248189792037,-0.05814971402287483,-0.05814971402287483,-5.710800671386098,5.892373625177059,-0.9616277050195898
