,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,0.0,-2.64801025390625,8.963165283203125,2.644111633300781,21.34434509277344,4.537666320800781,8.897003173828125,17.64990234375,10.9898681640625,4.69884490966794,12.45361328125,-2.137710571289091,-6.1998443603515625,-9.443634033203123,-0.58819580078125,-2.559432983398437,-0.5024566650390625,0.13280487060546875,-17.975261688232415,17.900248527526855,1.4517669677734446,-21.126441955566406,4.39996337890625,19.439540386199948,3.611495971679688,-0.0017832750454545012,-0.02483319491147995,-0.02483319491147995,0.6990870213325873,-23.85088715795023,-1.9554558764091008
1,0.0,0.7437744140625568,7.072418212890625,5.1848983764648295,17.762405395507788,10.493755340576163,7.1766357421875,5.684120178222656,7.7612762451171875,-6.272697448730482,4.9695587158203125,-11.71728515625,-7.156707763671875,-7.712333679199247,-4.398345947265625,-5.1304779052734375,-7.029296875,-3.173156738281236,-3.0032958984375,19.17493522167205,4.643600463867188,-3.3040237426757812,17.919227600097656,17.510936498641968,4.370857238769531,-0.002555796876549721,-0.008418440818786628,-0.008418440818786628,1.5812062088316663,-28.22873767718948,-1.1823589749503458
2,0.0,-0.4852447509765625,0.7551422119140909,9.159553527832033,13.381729125976591,15.329521179199224,12.719802856445312,6.795616149902344,8.490631103515652,-0.05026245117184658,0.9609222412109659,-3.9559478759765625,-9.93841552734375,-7.5873260498046875,2.6675720214844034,-6.8578948974609375,-1.376358032226534,-5.415794372558594,-9.27093505859375,15.344304084777832,5.18943977355957,-4.57391357421875,11.840820312500007,14.241696119308472,2.6868515014648287,0.002615140518173575,-0.014565050601959229,-0.014565050601959229,3.4290463632008312,-29.63570303074419,-1.4948968850199242
3,0.0,0.123077392578125,4.1697845458984375,2.751815795898424,8.853195190429657,6.51568603515625,4.867797851562528,8.801162719726562,4.007781982421903,1.3777770996093892,1.413009643554716,-9.570114135742188,-8.3994140625,-6.019515991210923,-0.312408447265625,1.502784729003892,-1.75482177734375,-7.389915466308594,-8.269710540771483,19.484143495559692,6.518970489501946,-9.616363525390623,12.33194351196287,14.624071002006529,2.87493896484375,-0.000296378042548894,-0.018622633069753654,-0.018622633069753654,-0.2968801331820654,-25.85962811520853,1.8834359043379487
4,0.0,-0.7143707275390909,-0.5243072509765625,3.2189559936523438,10.074722290039093,-0.32044219970703125,15.296340942382786,14.154315948486328,17.742889404296935,4.361572265625013,8.099029541015625,-3.14794921875,-8.971817016601532,-4.292228698730483,-2.6990356445312216,-4.273094177246094,-5.2359466552734375,-3.3316879272460938,-4.031604766845709,13.604353964328768,9.627166748046866,-9.192855834960938,10.254993438720694,13.553890228271484,0.7020645141601562,-0.02061964082531631,-0.015557579696178443,-0.015557579696178443,4.8813739459046825,-13.06944840855355,-4.526955456611551
5,0.0,-4.295379638671875,-4.252578735351591,11.792381286621065,25.104278564453125,23.03552627563477,28.23051452636716,-2.1553382873535085,22.499130249023466,-6.679534912109375,14.64208984375,-3.5794067382812784,-19.034240722656214,-8.808128356933594,-3.64080810546875,-4.703292846679703,-5.537933349609375,-4.718925476074219,-9.962757110595703,14.174801349639893,6.664733886718758,-13.4154052734375,14.551677703857415,17.03312349319458,3.4108047485351562,-0.009481974877417084,-0.008960988372564316,-0.008960988372564316,14.835064149958134,-24.440504696858916,-0.4067546329930933
6,0.0,0.8282012939453409,-4.624496459960966,12.92236328125,15.046493530273409,18.188558578491214,18.543090820312468,4.5252418518066415,18.647048950195312,-7.121978759765638,10.886489868164062,-14.262374877929714,-19.222763061523413,1.2115020751953125,-7.1459808349609375,-6.198081970214844,-9.815811157226562,-11.85102081298828,-10.119987487792967,13.768312931060793,17.524396896362305,-3.53656005859375,5.5413246154785165,12.466087341308596,9.19659423828125,-0.013272834941744804,-0.023529190570116043,-0.023529190570116043,8.621511260097048,-17.05969815813425,-1.8489788782062868
7,0.0,-7.607498168945341,-5.038177490234375,4.785110473632797,5.627365112304688,14.821090698242193,19.9823303222656,5.362110137939459,22.69227600097653,-3.011337280273437,5.622940063476534,-5.443359375,-21.303146362304663,-5.105377197265613,-2.984405517578125,2.3741607666015625,-0.28155517578125,-3.1287841796875,-13.520023345947266,8.786370754241942,-10.549554824829103,-19.12393951416016,3.310192108154297,6.2974491119384775,25.759735107421875,-0.012984834145754576,-0.013861317187547684,-0.013861317187547684,3.3202041922966674,-17.398689025366295,-2.8644308479358784
8,0.0,-5.346603393554688,6.3527069091796875,1.043449401855483,8.30657958984375,15.228586196899414,3.962936401367188,2.6219482421875,5.8297119140625,2.7677993774414205,-1.87786865234375,-0.7868347167969034,-7.823760986328125,-8.225868225097656,4.9695892333984375,0.5459442138671875,2.7047119140625,-0.6746139526367188,-17.823509216308594,13.615092471241953,-8.993206024169922,-12.879447937011705,4.0231781005859375,12.513056516647339,10.856437683105467,-0.0043797314865514645,-0.009195983409881585,-0.009195983409881585,-0.0806667034622377,-26.989640525576892,-1.6676489263580283
9,0.0,1.8017425537109373,2.4850616455078125,16.039077758789062,19.722717285156214,22.062368392944325,21.655792236328125,-1.8058853149413991,17.935653686523413,-13.138931274414062,9.275665283203123,-11.933120727539062,-9.567733764648468,-4.579795837402344,-14.4896240234375,-4.67913818359375,-18.48724365234375,-14.486198425292967,-15.441207885742188,12.587922453880312,25.84708023071289,2.939727783203125,3.8653564453125,13.897122383117676,9.428443908691406,-0.010676418896764515,-0.04194456711411475,-0.04194456711411475,19.948052223626867,-21.29488931944016,-2.066113949657434
