,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,0.4164276123046875,-0.3776092529297159,-0.19763946533204546,1.11773681640625,-0.26685333251953125,-0.2700042724609375,-0.44803619384764914,1.2680358886718466,1.5121231079101562,-0.14439392089846592,-0.9394683837890625,-1.5520935058593466,-0.24858856201171875,1.2844696044921875,-0.612800598144517,-0.1643524169921875,0.02220153808590908,-0.8958740234375,-0.44503337144851685,-0.5881481170654297,1.9274139404296875,-0.4626579284667969,-0.524383544921875,1.7908554077148438,-0.00024512130767107183,0.000188533216714859,0.000188533216714859,0.31206031609939267,0.15911597635944297,-0.014809138935142796
1,-0.4325714111328125,0.16850280761715908,0.4508819580078125,1.40130615234375,2.0986404418945312,-0.486053466796875,-0.2782554626464844,0.70050048828125,0.27532958984375,0.20037841796872158,-1.1358795166015625,-1.5136260986328125,-0.23138427734375,2.78277587890625,-0.13195800781247158,0.6602325439453125,-0.708732604980483,-1.657215118408196,-1.1994300484657285,-0.9652690887451136,1.6637649536132812,-0.3359527587890625,-1.5992376804351816,1.5735397338867188,0.0007123863324522955,5.248934030525898e-06,5.248934030525898e-06,0.33484925568845103,-0.9025556444531375,-0.11153624855799193
2,-0.9553375244140625,-0.7633209228515909,-0.09286499023436079,0.3155670166015625,-0.3653907775878906,-0.9519500732421875,-0.726898193359375,0.4582366943359375,1.4104461669921875,-0.130584716796875,-0.7209472656249716,-1.388702392578125,0.040008544921875,2.750701904296875,1.381614685058608,0.9741973876953125,-0.529296875,-1.6818695068359375,-2.5842782855033875,-0.890466690063473,-1.5247344970703125,-0.8182334899902273,0.37181806564331055,0.31035614013671875,0.0002514887601137144,-0.0006052553653717041,-0.0006052553653717041,-0.32845743903255453,-0.2317395624900067,0.03923107318769781
3,0.58416748046875,-0.5693511962890625,1.8277130126953125,-0.4588165283202841,1.3740119934082031,-0.1094818115234375,-0.9678001403808665,0.032501220703125,-0.7155075073242188,-0.05830383300778408,-0.2970428466796875,-1.0584106445312216,-0.6720428466796875,1.5490875244140625,-0.8331604003906108,0.617462158203125,-0.17070770263673296,0.7989883422851491,-0.8171061873435974,1.6660881042480469,1.7587051391601562,0.4324913024902415,-0.7045011520385742,-0.631202697753892,0.0012261280789971334,-0.0004632435739040444,-0.0004632435739040444,0.07496822320829555,-1.6353322716326817,-0.19153947171456986
4,0.79266357421875,-0.2230377197265625,1.2711257934570312,1.2673797607421875,2.8398666381835938,0.0240936279296875,-1.8199958801269531,0.03898620605465908,0.7943038940429688,-0.1493377685546875,-0.6192169189453125,-1.2861785888671875,-1.2946243286132812,1.5945587158203125,0.4412078857422017,0.5724334716796875,-1.4273376464843892,-0.7487640380859375,-2.596180140972138,0.668487548828125,-0.416168212890625,-0.3808937072753906,-2.8666255474090585,0.3338165283202983,0.00041132420301437204,-0.0005415044724941323,-0.0005415044724941323,0.03723432124197057,-1.0613128672504288,-0.2458815781572803
5,-0.0540008544921875,0.17814636230463066,1.4962081909179545,1.3850860595703125,2.4940147399902344,-0.345001220703125,-2.4876842498779297,-0.6282958984374716,-2.1488037109375,0.1462249755859375,-0.9630126953124716,-1.280487060546875,-0.90399169921875,1.3951873779296875,-0.10106658935545454,-0.3414306640625,-2.4423294067382812,-1.4509048461914062,-1.5692643523216248,0.10984802246094105,0.5950927734375,-0.7498321533203125,-1.293035745620728,-0.14116668701171875,0.0011918107047677023,-0.0005233772099018097,-0.0005233772099018097,0.27387815858850395,-1.669248504309472,-0.027343648309998136
6,-0.14862060546875,-0.2940826416015909,1.8316192626953125,1.01153564453125,2.899951934814453,0.6802062988280966,-1.784311294555664,0.397308349609375,0.8476104736328125,-0.17669677734375,0.10284423828125,-1.717147827148409,-0.9960708618164062,2.4443817138671875,0.9192504882812642,0.6882476806640625,-0.6126098632812642,-0.7860679626464773,-1.4319919943809505,0.40190124511719105,-1.0058135986328125,-0.2685050964355469,-1.3367397785186768,1.230873107910142,0.001754097640514372,-0.00049634650349617,-0.00049634650349617,0.5296369348327952,-2.250269642493225,-0.09669943543690773
7,0.07759094238284092,0.1088714599609375,1.4349822998046733,1.49810791015625,1.3891029357910085,-0.010986328125,-0.9111213684082031,-0.1008453369140625,-0.702293395996108,1.1286163330078125,-0.3375091552734375,-0.267578125,-0.9587326049804688,3.3027191162109375,1.6847686767578267,1.6444244384765625,0.09128570556639204,-1.6448822021484375,-3.0457956194877625,1.058248519897461,-0.02919769287109375,-0.7823219299316406,-0.05728626251220703,1.6669387817382812,0.0006792321801185591,-0.0011858046054840088,-0.0011858046054840088,0.18041678869574618,-0.8830868719128997,0.02453857661865788
8,0.4609222412109659,0.4710235595702841,-0.09126281738279829,0.3669281005859375,1.9705009460449219,0.21954345703125,-1.2306976318359375,0.0705413818359375,0.7077102661132955,-0.3915863037109659,-1.06182861328125,-1.7764739990234375,-1.5909271240234375,1.89105224609375,0.4689636230468892,0.4839019775390625,-3.2967147827148438,-1.8085250854492188,-2.4297348856925964,2.0371875762939453,-0.6703262329101562,-0.8499221801757812,-0.047657728195190874,2.8593368530273438,0.0013908157125115377,5.152076482772827e-06,5.152076482772827e-06,1.097620705976576,-1.9086447801016497,-0.32523251804088615
9,0.18395996093752842,0.39382934570306816,-0.02471923828125,1.70526123046875,3.1805496215820312,0.0393829345703125,-1.8739395141601527,-0.18148803710934658,0.1813049316406108,-0.572113037109375,-1.199020385742159,-0.6331939697265625,-2.69195556640625,1.6092071533203125,0.2296905517578267,-0.0272979736328125,0.22415924072264204,-1.4116668701171875,-1.4843477606773376,-0.1381912231445277,0.46183013916015625,-1.3835182189941406,1.4579752683639524,2.1644439697265625,0.0022877734154462797,-0.001119762659072883,-0.001119762659072883,0.28835064674425404,-2.88111477394011,-0.16867160285977822
